metric,value,comparison,attacker,seed
rank_shift_abs_mean,125.71586998087956,partial_pgd_vs_partial_clean,PGD,1
rank_shift_abs_mean,130.99847036328873,partial_pgd_vs_partial_clean,PGD,1
rank_shift_abs_mean,127.67227533460805,partial_pgd_vs_partial_clean,PGD,1
rank_shift_abs_mean,162.16328871892927,partial_pgd_vs_partial_clean,PGD,1
rank_shift_abs_mean,190.78929254302105,partial_pgd_vs_partial_clean,PGD,1
rank_shift_abs_mean,161.63862332695984,partial_pgd_vs_partial_clean,PGD,1
rank_shift_abs_mean,147.31472275334608,partial_pgd_vs_partial_clean,PGD,1
rank_shift_abs_mean,151.7189292543021,partial_pgd_vs_partial_clean,PGD,1
rank_shift_abs_mean,144.68413001912046,partial_pgd_vs_partial_clean,PGD,1
rank_shift_abs_mean,172.76849550755114,partial_pgd_vs_partial_clean,PGD,1
rank_shift_abs_mean,154.53641751099215,partial_pgd_vs_partial_clean,PGD,1
rank_shift_abs_mean,136.63582489007837,partial_pgd_vs_partial_clean,PGD,1
rank_shift_abs_mean,134.15975539843302,partial_pgd_vs_partial_clean,PGD,1
rank_shift_abs_mean,143.13314231136582,partial_pgd_vs_partial_clean,PGD,1
rank_shift_abs_mean,154.28271251193888,partial_pgd_vs_partial_clean,PGD,1
rank_shift_abs_mean,143.97478510028654,partial_pgd_vs_partial_clean,PGD,1
rank_shift_abs_mean,119.87237294612152,partial_pgd_vs_partial_clean,PGD,1
rank_shift_abs_mean,142.36645013374093,partial_pgd_vs_partial_clean,PGD,1
rank_shift_abs_mean,159.31295376385174,partial_pgd_vs_partial_clean,PGD,1
rank_shift_abs_mean,154.80129919755444,partial_pgd_vs_partial_clean,PGD,1
rank_shift_abs_mean,151.66106228505922,partial_pgd_vs_partial_clean,PGD,1
rank_shift_abs_mean,121.69512893982808,partial_pgd_vs_partial_clean,PGD,1
rank_shift_abs_mean,127.1730659025788,partial_pgd_vs_partial_clean,PGD,1
rank_shift_abs_mean,122.5272206303725,partial_pgd_vs_partial_clean,PGD,1
rank_shift_abs_mean,131.53849092645655,partial_pgd_vs_partial_clean,PGD,1
rank_shift_abs_mean,131.05709375596714,partial_pgd_vs_partial_clean,PGD,1
rank_shift_abs_mean,129.90032461332825,partial_pgd_vs_partial_clean,PGD,1
rank_shift_abs_mean,130.49150276876074,partial_pgd_vs_partial_clean,PGD,1
rank_shift_abs_mean,116.5135547919053,partial_pgd_vs_partial_clean,PGD,1
rank_shift_abs_mean,129.04829165871348,partial_pgd_vs_partial_clean,PGD,1
rank_shift_abs_mean,127.256106870229,partial_pgd_vs_partial_clean,PGD,1
rank_shift_abs_mean,125.8473282442748,partial_pgd_vs_partial_clean,PGD,1
rank_shift_abs_mean,135.2469465648855,partial_pgd_vs_partial_clean,PGD,1
rank_shift_abs_mean,156.3145038167939,partial_pgd_vs_partial_clean,PGD,1
rank_shift_abs_mean,153.00648854961833,partial_pgd_vs_partial_clean,PGD,1
rank_shift_abs_mean,131.00152671755723,partial_pgd_vs_partial_clean,PGD,1
rank_shift_abs_mean,133.52956886684473,partial_pgd_vs_partial_clean,PGD,1
rank_shift_abs_mean,132.40022892025945,partial_pgd_vs_partial_clean,PGD,1
rank_shift_abs_mean,170.3269744372377,partial_pgd_vs_partial_clean,PGD,1
rank_shift_abs_mean,156.09042350247998,partial_pgd_vs_partial_clean,PGD,1
rank_shift_abs_mean,132.54739652870495,partial_pgd_vs_partial_clean,PGD,1
rank_shift_abs_mean,126.0469286531858,partial_pgd_vs_partial_clean,PGD,1
rank_shift_abs_mean,135.41816100724915,partial_pgd_vs_partial_clean,PGD,1
rank_shift_abs_mean,142.2667429879794,partial_pgd_vs_partial_clean,PGD,1
rank_shift_abs_mean,136.04960885327228,partial_pgd_vs_partial_clean,PGD,1
rank_shift_abs_mean,132.54607899255868,partial_pgd_vs_partial_clean,PGD,1
rank_shift_abs_mean,134.27137404580154,partial_pgd_vs_partial_clean,PGD,1
rank_shift_abs_mean,153.85989692689444,partial_pgd_vs_partial_clean,PGD,1
rank_shift_abs_mean,131.64274809160307,partial_pgd_vs_partial_clean,PGD,1
rank_shift_abs_mean,130.15419847328243,partial_pgd_vs_partial_clean,PGD,1
rank_shift_abs_mean,128.90097309673726,partial_pgd_vs_partial_clean,PGD,1
rank_shift_abs_mean,141.16526717557252,partial_pgd_vs_partial_clean,PGD,1
rank_shift_abs_mean,130.64847328244275,partial_pgd_vs_partial_clean,PGD,1
rank_shift_abs_mean,124.313800343577,partial_pgd_vs_partial_clean,PGD,1
rank_shift_abs_mean,130.80664248902465,partial_pgd_vs_partial_clean,PGD,1
rank_shift_abs_mean,136.94101927848826,partial_pgd_vs_partial_clean,PGD,1
rank_shift_abs_mean,155.68238213399505,partial_pgd_vs_partial_clean,PGD,1
rank_shift_abs_mean,136.4724078670995,partial_pgd_vs_partial_clean,PGD,1
rank_shift_abs_mean,131.3920183311056,partial_pgd_vs_partial_clean,PGD,1
rank_shift_abs_mean,131.78316472609276,partial_pgd_vs_partial_clean,PGD,1
rank_shift_abs_mean,129.70185149837755,partial_pgd_vs_partial_clean,PGD,1
rank_shift_abs_mean,134.49131513647643,partial_pgd_vs_partial_clean,PGD,1
rank_shift_abs_mean,139.80301584271808,partial_pgd_vs_partial_clean,PGD,1
rank_shift_abs_mean,136.575682382134,partial_pgd_vs_partial_clean,PGD,1
rank_shift_abs_mean,118.35458015267176,partial_pgd_vs_partial_clean,PGD,1
rank_shift_abs_mean,111.58175920625835,partial_pgd_vs_partial_clean,PGD,1
rank_shift_abs_mean,137.77065445525662,partial_pgd_vs_partial_clean,PGD,1
rank_shift_abs_mean,129.73020415951154,partial_pgd_vs_partial_clean,PGD,1
rank_shift_abs_mean,148.26483495516123,partial_pgd_vs_partial_clean,PGD,1
rank_shift_abs_mean,136.42121327737505,partial_pgd_vs_partial_clean,PGD,1
rank_shift_abs_mean,133.08813429988555,partial_pgd_vs_partial_clean,PGD,1
rank_shift_abs_mean,129.8093058733791,partial_pgd_vs_partial_clean,PGD,1
rank_shift_abs_mean,132.18497330282227,partial_pgd_vs_partial_clean,PGD,1
rank_shift_abs_mean,154.76987607244996,partial_pgd_vs_partial_clean,PGD,1
rank_shift_abs_mean,126.034706331045,partial_pgd_vs_partial_clean,PGD,1
rank_shift_abs_mean,123.15500476644424,partial_pgd_vs_partial_clean,PGD,1
rank_shift_abs_mean,154.42135367016206,partial_pgd_vs_partial_clean,PGD,1
rank_shift_abs_mean,151.08903717826502,partial_pgd_vs_partial_clean,PGD,1
rank_shift_abs_mean,150.32335557673974,partial_pgd_vs_partial_clean,PGD,1
rank_shift_abs_mean,120.71063667556233,partial_pgd_vs_partial_clean,PGD,1
rank_shift_abs_mean,131.451010293557,partial_pgd_vs_partial_clean,PGD,1
rank_shift_abs_mean,138.19897084048029,partial_pgd_vs_partial_clean,PGD,1
rank_shift_abs_mean,141.19458738326662,partial_pgd_vs_partial_clean,PGD,1
rank_shift_abs_mean,130.62893081761007,partial_pgd_vs_partial_clean,PGD,1
rank_shift_abs_mean,112.94225271583764,partial_pgd_vs_partial_clean,PGD,1
rank_shift_abs_mean,137.468368902439,partial_pgd_vs_partial_clean,PGD,1
rank_shift_abs_mean,152.68178353658536,partial_pgd_vs_partial_clean,PGD,1
rank_shift_abs_mean,163.88528963414635,partial_pgd_vs_partial_clean,PGD,1
rank_shift_abs_mean,138.4965701219512,partial_pgd_vs_partial_clean,PGD,1
rank_shift_abs_mean,114.0045731707317,partial_pgd_vs_partial_clean,PGD,1
rank_shift_abs_mean,146.28963414634146,partial_pgd_vs_partial_clean,PGD,1
rank_shift_abs_mean,155.84263669270337,partial_pgd_vs_partial_clean,PGD,1
rank_shift_abs_mean,146.42361904761904,partial_pgd_vs_partial_clean,PGD,1
rank_shift_abs_mean,136.1215238095238,partial_pgd_vs_partial_clean,PGD,1
rank_shift_abs_mean,132.66196914873356,partial_pgd_vs_partial_clean,PGD,1
rank_shift_abs_mean,120.06036945343745,partial_pgd_vs_partial_clean,PGD,1
rank_shift_abs_mean,127.44048752618548,partial_pgd_vs_partial_clean,PGD,1
rank_shift_abs_mean,127.98895448486005,partial_pgd_vs_partial_clean,PGD,1
rank_shift_abs_mean,127.92534755284709,partial_pgd_vs_partial_clean,PGD,1
rank_shift_abs_mean,135.18034660064748,partial_pgd_vs_partial_clean,PGD,1
rank_shift_abs_mean,107.1769186821558,partial_pgd_vs_partial_clean,PGD,1
rank_shift_abs_mean,131.41660319878142,partial_pgd_vs_partial_clean,PGD,1
rank_shift_abs_mean,128.1130997715156,partial_pgd_vs_partial_clean,PGD,1
rank_shift_abs_mean,129.1669522177803,partial_pgd_vs_partial_clean,PGD,1
rank_shift_abs_mean,116.40357890729108,partial_pgd_vs_partial_clean,PGD,1
rank_shift_abs_mean,139.65981735159818,partial_pgd_vs_partial_clean,PGD,1
rank_shift_abs_mean,138.37378733117748,partial_pgd_vs_partial_clean,PGD,1
rank_shift_abs_mean,131.48563819669013,partial_pgd_vs_partial_clean,PGD,1
rank_shift_abs_mean,137.4033086138049,partial_pgd_vs_partial_clean,PGD,1
rank_shift_abs_mean,149.3523483552006,partial_pgd_vs_partial_clean,PGD,1
rank_shift_abs_mean,130.10760456273763,partial_pgd_vs_partial_clean,PGD,1
rank_shift_abs_mean,121.58745247148288,partial_pgd_vs_partial_clean,PGD,1
rank_shift_abs_mean,113.46795968815364,partial_pgd_vs_partial_clean,PGD,1
rank_shift_abs_mean,140.10420231983267,partial_pgd_vs_partial_clean,PGD,1
rank_shift_abs_mean,118.04410646387832,partial_pgd_vs_partial_clean,PGD,1
rank_shift_abs_mean,113.28720775517962,partial_pgd_vs_partial_clean,PGD,1
rank_shift_abs_mean,136.7325603497434,partial_pgd_vs_partial_clean,PGD,1
rank_shift_abs_mean,146.73826268770196,partial_pgd_vs_partial_clean,PGD,1
rank_shift_abs_mean,134.03382744203725,partial_pgd_vs_partial_clean,PGD,1
rank_shift_abs_mean,132.0855188141391,partial_pgd_vs_partial_clean,PGD,1
rank_shift_abs_mean,129.12407372221168,partial_pgd_vs_partial_clean,PGD,1
rank_shift_abs_mean,140.1350940528216,partial_pgd_vs_partial_clean,PGD,1
rank_shift_abs_mean,127.94228213404216,partial_pgd_vs_partial_clean,PGD,1
rank_shift_abs_mean,114.7442566926144,partial_pgd_vs_partial_clean,PGD,1
rank_shift_abs_mean,113.3844693373837,partial_pgd_vs_partial_clean,PGD,1
rank_shift_abs_mean,142.90070248718436,partial_pgd_vs_partial_clean,PGD,1
rank_shift_abs_mean,116.6879569065025,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,125.80923076923077,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,138.29807692307693,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,120.16192307692307,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,151.25346153846155,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,107.16269230769232,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,115.67358708189158,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,107.38100730488274,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,131.24644367550945,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,120.63950807071484,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,113.79515757109915,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,91.79746348962335,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,107.1694850115296,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,105.18677940046118,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,89.68344218209758,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,109.8475129633186,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,127.6827347801037,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,122.26761374544058,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,119.37262430408909,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,118.8412363217508,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,121.18218468036092,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,109.96429257055097,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,101.11230562488,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,106.91725859090036,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,106.04722595507776,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,111.9385678633135,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,114.53062008062967,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,108.266845843732,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,116.85505855250528,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,123.79305048953734,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,122.03532347859472,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,118.93415242848916,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,108.92378575542332,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,119.87943943175271,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,114.43732002303705,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,91.60003840245776,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,107.02783643693608,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,122.41872961043946,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,112.78065630397236,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,121.31107273076184,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,109.7006332757628,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,112.96334676645556,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,128.59850374064837,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,115.68156531747556,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,101.81239209668138,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,126.74736236332248,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,119.77824669096488,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,117.1300345224396,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,111.46423777564718,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,119.68788343558282,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,109.69484377995016,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,109.58068225373708,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,122.27744778693236,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,130.88637670051733,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,132.7375478927203,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,106.1838728212986,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,117.78509864010726,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,128.5784332503352,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,223.38605898123325,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,120.45776671135798,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,145.47174870714423,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,115.35082343929528,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,120.427723530538,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,120.02144361478078,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,135.33614088820826,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,178.72588055130169,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,174.72995215311005,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,165.8270187523919,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,118.02716663478094,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,118.94624067342644,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,124.9615458197819,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,131.94719724507365,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,129.57107327338818,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,129.8829604130809,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,114.05965583173996,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,118.2,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,119.53996175908222,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,143.96902485659655,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,171.58814531548757,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,158.29674952198852,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,135.00038240917783,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,128.51166347992353,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,128.15181644359464,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,141.4035557254827,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,135.79162683999235,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,117.88147581724336,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,124.30001910949744,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,141.6733524355301,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,157.0059216809933,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,133.72263610315187,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,107.49598777225832,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,120.23118074130684,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,148.57126480703096,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,127.56018341612534,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,130.67481849445932,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,117.40095510983762,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,122.70410697230182,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,122.1956064947469,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,120.72320916905444,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,123.55394309719306,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,121.62803131563872,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,120.03131563872446,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,106.98625429553265,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,112.70356938347012,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,115.97786259541984,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,116.00019083969464,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,117.5885496183206,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,152.38129770992367,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,129.04580152671755,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,120.16335877862596,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,128.61961083555894,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,124.30522701259062,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,170.3140022892026,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,149.5780236550935,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,131.90043868014496,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,113.87676459366654,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,130.79511636779856,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,133.53291356611334,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,110.42167525281435,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,122.40908223621446,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,123.08893129770992,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,125.73506394350066,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,138.74427480916032,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,130.19236641221374,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,121.62106468231254,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,126.04847328244274,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,134.9202290076336,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,125.04714640198512,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,128.96125214735636,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,127.43386142393588,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,123.7533880511548,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,136.49188466679396,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,117.65552797403092,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,112.00458102691351,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,111.03989310937202,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,140.0351212063371,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,136.14850162244704,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,117.32086276006872,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,109.47480916030534,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,110.70978820835718,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,133.3539400877695,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,138.55294791070406,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,137.99045983590918,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,120.96299122472338,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,115.1217092712705,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,125.48932112890922,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,123.73989321128909,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,148.00838894184938,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,111.06598016781084,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,103.08598665395616,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,144.87206863679694,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,141.66939942802668,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,131.75214489990466,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,114.85322150209684,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,112.2306519252764,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,117.55441204497808,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,130.96626643796455,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,124.91633314274824,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,97.3428625881456,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,115.58346036585364,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,127.2282774390244,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,145.7934451219512,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,127.53849085365852,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,104.09603658536584,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,132.59794207317074,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,162.69041722232805,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,134.8175238095238,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,129.19542857142858,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,121.14073509807656,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,112.73624071605408,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,122.26966292134831,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,109.24966673014664,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,121.51323557417636,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,135.964959055418,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,100.46943439344886,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,105.97753236862148,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,124.67440974866716,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,117.57471920807158,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,113.19626879878165,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,128.3306697108067,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,118.8065436560776,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,122.7281719611946,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,132.89636813082336,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,140.41833048108006,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,124.64334600760456,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,111.89201520912547,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,113.97033656588704,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,135.1108575774862,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,115.54296577946768,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,102.84090477095609,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,128.86371412279036,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,138.54172210606347,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,131.37020144431776,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,120.62751805397188,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,112.07448223446704,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,123.86927607828235,partial_fgsm_vs_partial_clean,FGSM,2
rank_shift_abs_mean,126.92424530093032,partial_fgsm_vs_partial_clean,FGSM,2
