unit,split,batch_idx,factor_name,factor_grad_mean_abs
full_e2e,test,0,CNTP20,0.0005984088056720793
full_e2e,test,0,CNTP30,0.0006366811576299369
full_e2e,test,0,CNTP60,0.0008846867131069303
full_e2e,test,0,CNTN5,0.0007637323578819633
full_e2e,test,0,CNTN10,0.0007622138946317136
full_e2e,test,0,CNTN20,0.000702050921972841
full_e2e,test,0,CNTN30,0.0010174965718761086
full_e2e,test,0,CNTN60,0.000480858696391806
full_e2e,test,0,CNTD5,0.00044272729428485036
full_e2e,test,0,CNTD10,0.00037046181387268007
full_e2e,test,0,CNTD20,0.00039164870395325124
full_e2e,test,0,CNTD30,0.0010897638276219368
full_e2e,test,0,CNTD60,0.00036044494481757283
full_e2e,test,0,SUMP5,0.0006272443570196629
full_e2e,test,0,SUMP10,0.0006231772131286561
full_e2e,test,0,SUMP20,0.0012533992994576693
full_e2e,test,0,SUMP30,0.00028641283279284835
full_e2e,test,0,SUMP60,0.0007439543842338026
full_e2e,test,0,SUMN5,0.0011819537030532956
full_e2e,test,0,SUMN10,0.001162466942332685
full_e2e,test,0,SUMN20,0.0008609183132648468
full_e2e,test,0,SUMN30,0.00015081261517480016
full_e2e,test,0,SUMN60,0.00037980181514285505
full_e2e,test,0,SUMD5,4.2234285501763225e-05
full_e2e,test,0,SUMD10,0.0008920331601984799
full_e2e,test,0,SUMD20,0.0010715844109654427
full_e2e,test,0,SUMD30,0.0010566847631707788
full_e2e,test,0,SUMD60,0.00021587374794762582
full_e2e,test,0,VMA5,0.001099825487472117
full_e2e,test,0,VMA10,0.0004444253572728485
full_e2e,test,0,VMA20,0.0003904893819708377
full_e2e,test,0,VMA30,0.00030315390904434025
full_e2e,test,0,VMA60,5.8954989071935415e-05
full_e2e,test,0,VSTD5,0.0008074043435044587
full_e2e,test,0,VSTD10,0.0004483497759792954
full_e2e,test,0,VSTD20,0.0004191382322460413
full_e2e,test,0,VSTD30,2.7347105060471222e-05
full_e2e,test,0,VSTD60,0.00029815066955052316
full_e2e,test,0,WVMA5,0.0008171952213160694
full_e2e,test,0,WVMA10,0.000916774501092732
full_e2e,test,0,WVMA20,0.0009868760826066136
full_e2e,test,0,WVMA30,0.0005430896999314427
full_e2e,test,0,WVMA60,0.00044576814980246127
full_e2e,test,0,VSUMP5,0.0006396033568307757
full_e2e,test,0,VSUMP10,0.0002381537779001519
full_e2e,test,0,VSUMP20,0.000688639294821769
full_e2e,test,0,VSUMP30,0.0003054455737583339
full_e2e,test,0,VSUMP60,0.00026034025358967483
full_e2e,test,0,VSUMN5,0.0009843113366514444
full_e2e,test,0,VSUMN10,0.0002207255456596613
full_e2e,test,0,VSUMN20,0.0005646503414027393
full_e2e,test,0,VSUMN30,0.0005247493973001838
full_e2e,test,0,VSUMN60,0.00016687621246092021
full_e2e,test,0,VSUMD5,0.0010867847595363855
full_e2e,test,0,VSUMD10,0.00020436060731299222
full_e2e,test,0,VSUMD20,0.0004604225978255272
full_e2e,test,0,VSUMD30,0.00048371421871706843
full_e2e,test,0,VSUMD60,0.000503207091242075
subset_e2e,train,0,KUP,0.00032335444120690227
subset_e2e,train,0,KUP2,0.0005244100466370583
subset_e2e,train,0,KLOW,0.00014553799701388925
subset_e2e,train,0,KLOW2,0.00037452628021128476
subset_e2e,train,0,SUMP5,0.0002782403607852757
subset_e2e,train,0,SUMN5,4.157484363531694e-05
subset_e2e,train,0,SUMD5,0.0005176082486286759
subset_e2e,train,0,VSUMP5,0.00047194422222673893
